id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
IT340,Introduction to System Administration,Tasks and techniques for Linux system administration including process control file systems user management and security.,3,"IT120/CS356",Junior,4.0,"System Administration, Linux Administration","Linux Administration, System Management, Network Administration, Security",Fall/Spring,TBD,Information Technology
IT342,Cloud Administration,Fundamentals of cloud administration including cloud storage compute networking identity management and security.,3,IT120,Junior,4.0,"Cloud Computing, Cloud Administration","Cloud Services, Cloud Security, Identity Management, Cloud Infrastructure",Fall/Spring,TBD,Information Technology
IT360,Computer Graphics for Visual Effects,Computer graphics and interactive visual techniques including 2D/3D graphics algorithms for visual effects.,3,"CS113/CS115",Junior,4.5,"Computer Graphics, Visual Effects","Computer Graphics, Visual Effects, 3D Graphics, Animation, Physics Simulation",Fall/Spring,TBD,Information Technology
IT366,2D Game Programming,Core concepts for 2D game development including setting up 2D graphics engine with audio input and network programming.,3,"IT266, IT114/CS114",Junior,4.0,"2D Game Development, Game Programming","2D Game Programming, Game Engine Development, Graphics Programming",Fall/Spring,TBD,Information Technology
IT380,Educational Software Design,Instructional design principles for developing courseware for K-12 audience using constructivist pedagogy and participatory design.,3,IT201,Junior,3.5,"Educational Technology, Instructional Design","Educational Software, Instructional Design, K-12 Technology, Learning Systems",Fall/Spring,TBD,Information Technology
IT382,Game Design for XR,Hardware software technologies and perception principles for mixed reality virtual and augmented reality applications.,3,"IT201/IT266/IT286",Senior,4.5,"XR Development, VR/AR Development","Virtual Reality, Augmented Reality, Mixed Reality, Unity 3D, Immersive Experiences",Fall/Spring,TBD,Information Technology
IT383,Advanced Topics in Game Design for XR,Advanced game development in cross-reality focusing on user interface navigation selection and manipulation techniques.,3,"IT201/IT266/IT286",Senior,4.5,"Advanced XR, VR/AR Development","Advanced XR Development, Cross-Reality, VR/AR UI Design, XR Evaluation",Fall/Spring,TBD,Information Technology
IT400,Information Technology and the Law,Legal concepts principles and terminology applied to modern information technology including statutory and common law.,3,None,Senior,3.0,"Technology Law, Legal Technology","Technology Law, Intellectual Property, Digital Rights, Legal Technology",Fall/Spring,TBD,Information Technology
IT420,Computer Systems and Networks,Methods tools and technologies for computer systems and networks including Internet/intranet issues and network management.,3,"IT120/CS356",Senior,4.0,"Network Engineering, Systems Administration","Computer Networks, Network Management, Internet Technologies, System Integration",Fall/Spring,TBD,Information Technology
IT430,Ethical Hacking for System Administrators,Exploration of intruder methods for gaining access to computer resources and steps to mitigate security risks.,3,"IT340",Senior,4.5,"Ethical Hacking, Penetration Testing","Ethical Hacking, Penetration Testing, Security Assessment, Vulnerability Analysis",Fall/Spring,TBD,Information Technology
IT466,3D Game Programming,Core concepts for 3D game development including 3D graphics engine programming using industry standard graphics libraries.,3,"IT266, IT114/CS114",Senior,4.5,"3D Game Development, Graphics Programming","3D Game Programming, Graphics Libraries, 3D Graphics, Game Engine Development",Fall/Spring,TBD,Information Technology
IT485,Special Topics in Information Technology I,Study of new and advanced topics in information technology not regularly covered in other courses.,3,"Junior Standing",Senior,4.0,"Advanced Topics, Research","Research Topics, Advanced Information Technology, Specialized Areas",Fall/Spring,TBD,Information Technology
IT486,Special Topics in Information Technology II,Continuation of IT485 covering additional advanced topics in information technology.,3,"Junior Standing",Senior,4.0,"Advanced Topics, Research","Advanced Topics, Information Technology Research, Specialized Studies",Fall/Spring,TBD,Information Technology
IT487,Advanced Game Production,Building on game production tools to develop senior game development project creating professional level game demo.,3,"IT286/IT266",Senior,4.5,"Game Production, Senior Project","Advanced Game Production, Game Publishing, Professional Game Development",Fall/Spring,TBD,Information Technology
IT488,Independent Study in Information Technology,Independent studies investigations research and reports on advanced topics in information technology.,3,"IT Major, Department Approval",Senior,4.0,"Independent Research, IT Research","Independent Study, Research Methods, Advanced Information Technology",Fall/Spring,TBD,Information Technology
IT490,Systems Integration,Major design implementation and deployment issues for system integration including cross-platform database integration and e-commerce.,3,"CS113/CS115, IS331/CS331, IT340",Senior,4.5,"Systems Integration, Enterprise Systems","Systems Integration, Cross-Platform Development, Enterprise Architecture",Fall/Spring,TBD,Information Technology
IT491,IT Capstone Project,Integration of knowledge and skills into team research project with investigation and implementation of application systems.,3,"Senior Standing",Senior,4.0,"IT Capstone, Project Management","Capstone Project, Team Development, System Implementation, IT Project Management",Fall/Spring,TBD,Information Technology
